Seq_id	Size	Description
27387	269	scaffold_27386
27388	269	scaffold_27387
27389	269	scaffold_27388
27390	269	scaffold_27389
27391	269	scaffold_27390
27392	269	scaffold_27391
27393	269	scaffold_27392
27394	269	scaffold_27393
27395	269	scaffold_27394
27396	269	scaffold_27395
27397	269	scaffold_27396
27398	269	scaffold_27397
27399	269	scaffold_27398
27400	269	scaffold_27399
27401	269	scaffold_27400
27402	269	scaffold_27401
27403	269	scaffold_27402
27404	269	scaffold_27403
27405	269	scaffold_27404
27406	269	scaffold_27405
27407	269	scaffold_27406
27408	269	scaffold_27407
27409	269	scaffold_27408
27410	269	scaffold_27409
27411	269	scaffold_27410
27412	269	scaffold_27411
27413	269	scaffold_27412
27414	269	scaffold_27413
27415	269	scaffold_27414
27416	269	scaffold_27415
27417	269	scaffold_27416
27418	269	scaffold_27417
27419	269	scaffold_27418
27420	269	scaffold_27419
27421	269	scaffold_27420
27422	269	scaffold_27421
27423	269	scaffold_27422
27424	269	scaffold_27423
27425	269	scaffold_27424
27426	269	scaffold_27425
27427	269	scaffold_27426
27428	269	scaffold_27427
27429	269	scaffold_27428
27430	269	scaffold_27429
27431	269	scaffold_27430
27432	269	scaffold_27431
27433	269	scaffold_27432
27434	269	scaffold_27433
27435	268	scaffold_27434
27436	268	scaffold_27435
27437	268	scaffold_27436
27438	268	scaffold_27437
27439	268	scaffold_27438
27440	268	scaffold_27439
27441	268	scaffold_27440
27442	268	scaffold_27441
27443	268	scaffold_27442
27444	268	scaffold_27443
27445	268	scaffold_27444
27446	268	scaffold_27445
27447	268	scaffold_27446
27448	268	scaffold_27447
27449	268	scaffold_27448
27450	268	scaffold_27449
27451	268	scaffold_27450
27452	268	scaffold_27451
27453	268	scaffold_27452
27454	268	scaffold_27453
27455	268	scaffold_27454
27456	268	scaffold_27455
27457	268	scaffold_27456
27458	268	scaffold_27457
27459	268	scaffold_27458
27460	268	scaffold_27459
27461	268	scaffold_27460
27462	268	scaffold_27461
27463	268	scaffold_27462
27464	268	scaffold_27463
27465	268	scaffold_27464
27466	268	scaffold_27465
27467	268	scaffold_27466
27468	268	scaffold_27467
27469	268	scaffold_27468
27470	268	scaffold_27469
27471	268	scaffold_27470
27472	268	scaffold_27471
27473	268	scaffold_27472
27474	268	scaffold_27473
27475	268	scaffold_27474
27476	268	scaffold_27475
27477	268	scaffold_27476
27478	268	scaffold_27477
27479	268	scaffold_27478
27480	268	scaffold_27479
27481	268	scaffold_27480
27482	268	scaffold_27481
27483	268	scaffold_27482
27484	268	scaffold_27483
27485	268	scaffold_27484
27486	268	scaffold_27485
27487	268	scaffold_27486
27488	267	scaffold_27487
27489	267	scaffold_27488
27490	267	scaffold_27489
27491	267	scaffold_27490
27492	267	scaffold_27491
27493	267	scaffold_27492
27494	267	scaffold_27493
27495	267	scaffold_27494
27496	267	scaffold_27495
27497	267	scaffold_27496
27498	267	scaffold_27497
27499	267	scaffold_27498
27500	267	scaffold_27499
27501	267	scaffold_27500
27502	267	scaffold_27501
27503	267	scaffold_27502
27504	267	scaffold_27503
27505	267	scaffold_27504
27506	267	scaffold_27505
27507	267	scaffold_27506
27508	267	scaffold_27507
27509	267	scaffold_27508
27510	267	scaffold_27509
27511	267	scaffold_27510
27512	267	scaffold_27511
27513	267	scaffold_27512
27514	267	scaffold_27513
27515	267	scaffold_27514
27516	267	scaffold_27515
27517	267	scaffold_27516
27518	267	scaffold_27517
27519	267	scaffold_27518
27520	267	scaffold_27519
27521	267	scaffold_27520
27522	267	scaffold_27521
27523	267	scaffold_27522
27524	267	scaffold_27523
27525	267	scaffold_27524
27526	267	scaffold_27525
27527	267	scaffold_27526
27528	267	scaffold_27527
27529	267	scaffold_27528
27530	267	scaffold_27529
27531	267	scaffold_27530
27532	267	scaffold_27531
27533	267	scaffold_27532
27534	267	scaffold_27533
27535	267	scaffold_27534
27536	267	scaffold_27535
27537	267	scaffold_27536
27538	267	scaffold_27537
27539	267	scaffold_27538
27540	267	scaffold_27539
27541	267	scaffold_27540
27542	267	scaffold_27541
27543	267	scaffold_27542
27544	267	scaffold_27543
27545	267	scaffold_27544
27546	267	scaffold_27545
27547	267	scaffold_27546
27548	267	scaffold_27547
27549	267	scaffold_27548
27550	267	scaffold_27549
27551	267	scaffold_27550
27552	267	scaffold_27551
27553	267	scaffold_27552
27554	267	scaffold_27553
27555	267	scaffold_27554
27556	267	scaffold_27555
27557	267	scaffold_27556
27558	267	scaffold_27557
27559	267	scaffold_27558
27560	267	scaffold_27559
27561	266	scaffold_27560
27562	266	scaffold_27561
27563	266	scaffold_27562
27564	266	scaffold_27563
27565	266	scaffold_27564
27566	266	scaffold_27565
27567	266	scaffold_27566
27568	266	scaffold_27567
27569	266	scaffold_27568
27570	266	scaffold_27569
27571	266	scaffold_27570
27572	266	scaffold_27571
27573	266	scaffold_27572
27574	266	scaffold_27573
27575	266	scaffold_27574
27576	266	scaffold_27575
27577	266	scaffold_27576
27578	266	scaffold_27577
27579	266	scaffold_27578
27580	266	scaffold_27579
27581	266	scaffold_27580
27582	266	scaffold_27581
27583	266	scaffold_27582
27584	266	scaffold_27583
27585	266	scaffold_27584
27586	266	scaffold_27585
27587	266	scaffold_27586
27588	266	scaffold_27587
27589	266	scaffold_27588
27590	266	scaffold_27589
27591	266	scaffold_27590
27592	266	scaffold_27591
27593	266	scaffold_27592
27594	266	scaffold_27593
27595	266	scaffold_27594
27596	266	scaffold_27595
27597	266	scaffold_27596
27598	266	scaffold_27597
27599	266	scaffold_27598
27600	266	scaffold_27599
27601	266	scaffold_27600
27602	266	scaffold_27601
27603	266	scaffold_27602
27604	266	scaffold_27603
27605	266	scaffold_27604
27606	266	scaffold_27605
27607	266	scaffold_27606
27608	266	scaffold_27607
27609	266	scaffold_27608
27610	266	scaffold_27609
27611	266	scaffold_27610
27612	266	scaffold_27611
27613	266	scaffold_27612
27614	266	scaffold_27613
27615	266	scaffold_27614
27616	266	scaffold_27615
27617	266	scaffold_27616
27618	266	scaffold_27617
27619	266	scaffold_27618
27620	266	scaffold_27619
27621	266	scaffold_27620
27622	266	scaffold_27621
27623	266	scaffold_27622
27624	266	scaffold_27623
27625	266	scaffold_27624
27626	266	scaffold_27625
27627	266	scaffold_27626
27628	266	scaffold_27627
27629	266	scaffold_27628
27630	266	scaffold_27629
27631	266	scaffold_27630
27632	266	scaffold_27631
27633	266	scaffold_27632
27634	265	scaffold_27633
27635	265	scaffold_27634
27636	265	scaffold_27635
27637	265	scaffold_27636
27638	265	scaffold_27637
27639	265	scaffold_27638
27640	265	scaffold_27639
27641	265	scaffold_27640
27642	265	scaffold_27641
27643	265	scaffold_27642
27644	265	scaffold_27643
27645	265	scaffold_27644
27646	265	scaffold_27645
27647	265	scaffold_27646
27648	265	scaffold_27647
27649	265	scaffold_27648
27650	265	scaffold_27649
27651	265	scaffold_27650
27652	265	scaffold_27651
27653	265	scaffold_27652
27654	265	scaffold_27653
27655	265	scaffold_27654
27656	265	scaffold_27655
27657	265	scaffold_27656
27658	265	scaffold_27657
27659	265	scaffold_27658
27660	265	scaffold_27659
27661	265	scaffold_27660
27662	265	scaffold_27661
27663	265	scaffold_27662
27664	265	scaffold_27663
27665	265	scaffold_27664
27666	265	scaffold_27665
27667	265	scaffold_27666
27668	265	scaffold_27667
27669	265	scaffold_27668
27670	265	scaffold_27669
27671	265	scaffold_27670
27672	265	scaffold_27671
27673	265	scaffold_27672
27674	265	scaffold_27673
27675	265	scaffold_27674
27676	265	scaffold_27675
27677	265	scaffold_27676
27678	265	scaffold_27677
27679	265	scaffold_27678
27680	265	scaffold_27679
27681	265	scaffold_27680
27682	265	scaffold_27681
27683	265	scaffold_27682
27684	265	scaffold_27683
27685	265	scaffold_27684
27686	265	scaffold_27685
27687	265	scaffold_27686
27688	265	scaffold_27687
27689	265	scaffold_27688
27690	265	scaffold_27689
27691	265	scaffold_27690
27692	265	scaffold_27691
27693	265	scaffold_27692
27694	265	scaffold_27693
27695	265	scaffold_27694
27696	265	scaffold_27695
27697	265	scaffold_27696
27698	265	scaffold_27697
27699	265	scaffold_27698
27700	265	scaffold_27699
27701	265	scaffold_27700
27702	265	scaffold_27701
27703	265	scaffold_27702
27704	265	scaffold_27703
27705	265	scaffold_27704
27706	265	scaffold_27705
27707	264	scaffold_27706
27708	264	scaffold_27707
27709	264	scaffold_27708
27710	264	scaffold_27709
27711	264	scaffold_27710
27712	264	scaffold_27711
27713	264	scaffold_27712
27714	264	scaffold_27713
27715	264	scaffold_27714
27716	264	scaffold_27715
27717	264	scaffold_27716
27718	264	scaffold_27717
27719	264	scaffold_27718
27720	264	scaffold_27719
27721	264	scaffold_27720
27722	264	scaffold_27721
27723	264	scaffold_27722
27724	264	scaffold_27723
27725	264	scaffold_27724
27726	264	scaffold_27725
27727	264	scaffold_27726
27728	264	scaffold_27727
27729	264	scaffold_27728
27730	264	scaffold_27729
27731	264	scaffold_27730
27732	264	scaffold_27731
27733	264	scaffold_27732
27734	264	scaffold_27733
27735	264	scaffold_27734
27736	264	scaffold_27735
27737	264	scaffold_27736
27738	264	scaffold_27737
27739	264	scaffold_27738
27740	264	scaffold_27739
27741	264	scaffold_27740
27742	264	scaffold_27741
27743	264	scaffold_27742
27744	264	scaffold_27743
27745	264	scaffold_27744
27746	264	scaffold_27745
27747	264	scaffold_27746
27748	264	scaffold_27747
27749	264	scaffold_27748
27750	264	scaffold_27749
27751	264	scaffold_27750
27752	264	scaffold_27751
27753	264	scaffold_27752
27754	264	scaffold_27753
27755	264	scaffold_27754
27756	264	scaffold_27755
27757	264	scaffold_27756
27758	264	scaffold_27757
27759	264	scaffold_27758
27760	264	scaffold_27759
27761	264	scaffold_27760
27762	264	scaffold_27761
27763	264	scaffold_27762
27764	264	scaffold_27763
27765	264	scaffold_27764
27766	264	scaffold_27765
27767	264	scaffold_27766
27768	264	scaffold_27767
27769	264	scaffold_27768
27770	264	scaffold_27769
27771	264	scaffold_27770
27772	264	scaffold_27771
27773	264	scaffold_27772
27774	264	scaffold_27773
27775	264	scaffold_27774
27776	264	scaffold_27775
27777	264	scaffold_27776
27778	264	scaffold_27777
27779	264	scaffold_27778
27780	263	scaffold_27779
27781	263	scaffold_27780
27782	263	scaffold_27781
27783	263	scaffold_27782
27784	263	scaffold_27783
27785	263	scaffold_27784
27786	263	scaffold_27785
27787	263	scaffold_27786
27788	263	scaffold_27787
27789	263	scaffold_27788
27790	263	scaffold_27789
27791	263	scaffold_27790
27792	263	scaffold_27791
27793	263	scaffold_27792
27794	263	scaffold_27793
27795	263	scaffold_27794
27796	263	scaffold_27795
27797	263	scaffold_27796
27798	263	scaffold_27797
27799	263	scaffold_27798
27800	263	scaffold_27799
27801	263	scaffold_27800
27802	263	scaffold_27801
27803	263	scaffold_27802
27804	263	scaffold_27803
27805	263	scaffold_27804
27806	263	scaffold_27805
27807	263	scaffold_27806
27808	263	scaffold_27807
27809	263	scaffold_27808
27810	263	scaffold_27809
27811	263	scaffold_27810
27812	263	scaffold_27811
27813	263	scaffold_27812
27814	263	scaffold_27813
27815	263	scaffold_27814
27816	263	scaffold_27815
27817	263	scaffold_27816
27818	263	scaffold_27817
27819	263	scaffold_27818
27820	263	scaffold_27819
27821	263	scaffold_27820
27822	263	scaffold_27821
27823	263	scaffold_27822
27824	263	scaffold_27823
27825	263	scaffold_27824
27826	263	scaffold_27825
27827	263	scaffold_27826
27828	263	scaffold_27827
27829	263	scaffold_27828
27830	263	scaffold_27829
27831	263	scaffold_27830
27832	263	scaffold_27831
27833	263	scaffold_27832
27834	263	scaffold_27833
27835	263	scaffold_27834
27836	263	scaffold_27835
27837	263	scaffold_27836
27838	263	scaffold_27837
27839	263	scaffold_27838
27840	263	scaffold_27839
27841	263	scaffold_27840
27842	263	scaffold_27841
27843	263	scaffold_27842
27844	263	scaffold_27843
27845	263	scaffold_27844
27846	263	scaffold_27845
27847	263	scaffold_27846
27848	263	scaffold_27847
27849	263	scaffold_27848
27850	263	scaffold_27849
27851	262	scaffold_27850
27852	262	scaffold_27851
27853	262	scaffold_27852
27854	262	scaffold_27853
27855	262	scaffold_27854
27856	262	scaffold_27855
27857	262	scaffold_27856
27858	262	scaffold_27857
27859	262	scaffold_27858
27860	262	scaffold_27859
27861	262	scaffold_27860
27862	262	scaffold_27861
27863	262	scaffold_27862
27864	262	scaffold_27863
27865	262	scaffold_27864
27866	262	scaffold_27865
27867	262	scaffold_27866
27868	262	scaffold_27867
27869	262	scaffold_27868
27870	262	scaffold_27869
27871	262	scaffold_27870
27872	262	scaffold_27871
27873	262	scaffold_27872
27874	262	scaffold_27873
27875	262	scaffold_27874
27876	262	scaffold_27875
27877	262	scaffold_27876
27878	262	scaffold_27877
27879	262	scaffold_27878
27880	262	scaffold_27879
27881	262	scaffold_27880
27882	262	scaffold_27881
27883	262	scaffold_27882
27884	262	scaffold_27883
27885	262	scaffold_27884
27886	262	scaffold_27885
27887	262	scaffold_27886
27888	262	scaffold_27887
27889	262	scaffold_27888
27890	262	scaffold_27889
27891	262	scaffold_27890
27892	262	scaffold_27891
27893	262	scaffold_27892
27894	262	scaffold_27893
27895	262	scaffold_27894
27896	262	scaffold_27895
27897	262	scaffold_27896
27898	262	scaffold_27897
27899	262	scaffold_27898
27900	262	scaffold_27899
27901	262	scaffold_27900
27902	262	scaffold_27901
27903	262	scaffold_27902
27904	262	scaffold_27903
27905	262	scaffold_27904
27906	262	scaffold_27905
27907	261	scaffold_27906
27908	261	scaffold_27907
27909	261	scaffold_27908
27910	261	scaffold_27909
27911	261	scaffold_27910
27912	261	scaffold_27911
27913	261	scaffold_27912
27914	261	scaffold_27913
27915	261	scaffold_27914
27916	261	scaffold_27915
27917	261	scaffold_27916
27918	261	scaffold_27917
27919	261	scaffold_27918
27920	261	scaffold_27919
27921	261	scaffold_27920
27922	261	scaffold_27921
27923	261	scaffold_27922
27924	261	scaffold_27923
27925	261	scaffold_27924
27926	261	scaffold_27925
27927	261	scaffold_27926
27928	261	scaffold_27927
27929	261	scaffold_27928
27930	261	scaffold_27929
27931	261	scaffold_27930
27932	261	scaffold_27931
27933	261	scaffold_27932
27934	261	scaffold_27933
27935	261	scaffold_27934
27936	261	scaffold_27935
27937	261	scaffold_27936
27938	261	scaffold_27937
27939	261	scaffold_27938
27940	261	scaffold_27939
27941	261	scaffold_27940
27942	261	scaffold_27941
27943	261	scaffold_27942
27944	261	scaffold_27943
27945	261	scaffold_27944
27946	261	scaffold_27945
27947	261	scaffold_27946
27948	261	scaffold_27947
27949	261	scaffold_27948
27950	261	scaffold_27949
27951	261	scaffold_27950
27952	261	scaffold_27951
27953	261	scaffold_27952
27954	261	scaffold_27953
27955	261	scaffold_27954
27956	261	scaffold_27955
27957	261	scaffold_27956
27958	261	scaffold_27957
27959	261	scaffold_27958
27960	261	scaffold_27959
27961	261	scaffold_27960
27962	261	scaffold_27961
27963	261	scaffold_27962
27964	261	scaffold_27963
27965	261	scaffold_27964
27966	261	scaffold_27965
27967	261	scaffold_27966
27968	261	scaffold_27967
27969	261	scaffold_27968
27970	261	scaffold_27969
27971	261	scaffold_27970
27972	261	scaffold_27971
27973	261	scaffold_27972
27974	261	scaffold_27973
27975	261	scaffold_27974
27976	261	scaffold_27975
27977	261	scaffold_27976
27978	261	scaffold_27977
27979	261	scaffold_27978
27980	261	scaffold_27979
27981	261	scaffold_27980
27982	261	scaffold_27981
27983	261	scaffold_27982
27984	261	scaffold_27983
27985	261	scaffold_27984
27986	261	scaffold_27985
27987	261	scaffold_27986
27988	261	scaffold_27987
27989	261	scaffold_27988
27990	261	scaffold_27989
27991	261	scaffold_27990
27992	261	scaffold_27991
27993	261	scaffold_27992
27994	260	scaffold_27993
27995	260	scaffold_27994
27996	260	scaffold_27995
27997	260	scaffold_27996
27998	260	scaffold_27997
27999	260	scaffold_27998
28000	260	scaffold_27999
28001	260	scaffold_28000
28002	260	scaffold_28001
28003	260	scaffold_28002
28004	260	scaffold_28003
28005	260	scaffold_28004
28006	260	scaffold_28005
28007	260	scaffold_28006
28008	260	scaffold_28007
28009	260	scaffold_28008
28010	260	scaffold_28009
28011	260	scaffold_28010
28012	260	scaffold_28011
28013	260	scaffold_28012
28014	260	scaffold_28013
28015	260	scaffold_28014
28016	260	scaffold_28015
28017	260	scaffold_28016
28018	260	scaffold_28017
28019	260	scaffold_28018
28020	260	scaffold_28019
28021	260	scaffold_28020
28022	260	scaffold_28021
28023	260	scaffold_28022
28024	260	scaffold_28023
28025	260	scaffold_28024
28026	260	scaffold_28025
28027	260	scaffold_28026
28028	260	scaffold_28027
28029	260	scaffold_28028
28030	260	scaffold_28029
28031	260	scaffold_28030
28032	260	scaffold_28031
28033	260	scaffold_28032
28034	260	scaffold_28033
28035	260	scaffold_28034
28036	260	scaffold_28035
28037	260	scaffold_28036
28038	260	scaffold_28037
28039	260	scaffold_28038
28040	260	scaffold_28039
28041	260	scaffold_28040
28042	260	scaffold_28041
28043	260	scaffold_28042
28044	260	scaffold_28043
28045	260	scaffold_28044
28046	260	scaffold_28045
28047	260	scaffold_28046
28048	260	scaffold_28047
28049	260	scaffold_28048
28050	260	scaffold_28049
28051	260	scaffold_28050
28052	260	scaffold_28051
28053	260	scaffold_28052
28054	260	scaffold_28053
28055	260	scaffold_28054
28056	260	scaffold_28055
28057	260	scaffold_28056
28058	260	scaffold_28057
28059	260	scaffold_28058
28060	260	scaffold_28059
28061	260	scaffold_28060
28062	259	scaffold_28061
28063	259	scaffold_28062
28064	259	scaffold_28063
28065	259	scaffold_28064
28066	259	scaffold_28065
28067	259	scaffold_28066
28068	259	scaffold_28067
28069	259	scaffold_28068
28070	259	scaffold_28069
28071	259	scaffold_28070
28072	259	scaffold_28071
28073	259	scaffold_28072
28074	259	scaffold_28073
28075	259	scaffold_28074
28076	259	scaffold_28075
28077	259	scaffold_28076
28078	259	scaffold_28077
28079	259	scaffold_28078
28080	259	scaffold_28079
28081	259	scaffold_28080
28082	259	scaffold_28081
28083	259	scaffold_28082
28084	259	scaffold_28083
28085	259	scaffold_28084
28086	259	scaffold_28085
28087	259	scaffold_28086
28088	259	scaffold_28087
28089	259	scaffold_28088
28090	259	scaffold_28089
28091	259	scaffold_28090
28092	259	scaffold_28091
28093	259	scaffold_28092
28094	259	scaffold_28093
28095	259	scaffold_28094
28096	259	scaffold_28095
28097	259	scaffold_28096
28098	259	scaffold_28097
28099	259	scaffold_28098
28100	259	scaffold_28099
28101	259	scaffold_28100
28102	259	scaffold_28101
28103	259	scaffold_28102
28104	259	scaffold_28103
28105	259	scaffold_28104
28106	259	scaffold_28105
28107	259	scaffold_28106
28108	259	scaffold_28107
28109	259	scaffold_28108
28110	259	scaffold_28109
